0	0	0	658.118	257.399
1	0	0	684.896	257.886
2	0	0	711.735	260.425
3	0	0	736.99	262.926
4	0	0	763.981	261.814
5	0	0	789.356	262.767
5	1	0	790.162	286.189
5	2	0	790.575	310.404
5	3	0	790.448	331.435
5	4	0	790.851	355.157
5	5	0	792.223	378.564
5	6	0	792.207	403.828
5	7	0	792.675	426.931
5	8	0	793.968	449.8
4	8	0	766.723	449.888
3	8	0	740.241	449.763
2	8	0	712.016	448.105
1	8	0	686.427	447.477
0	8	0	657.481	446.431
0	7	0	659.178	420.872
0	6	0	657.593	395.321
0	5	0	657.929	372.644
0	4	0	658.477	349.716
0	3	0	657.278	327.508
0	2	0	657.246	302.576
0	1	0	657.969	280.923
