0	0	0	506.023	350.515
1	0	0	533.002	343.418
2	0	0	560.403	335.443
3	0	0	585.488	327.876
4	0	0	613.709	319.975
5	0	0	637.238	313.839
5	1	0	650.11	336.765
5	2	0	662.689	360.765
5	3	0	675.618	385.151
5	4	0	686.841	411.266
5	5	0	699.916	433.331
5	6	0	713.694	459.442
5	7	0	724.389	482.296
5	8	0	739.119	509.948
4	8	0	711.024	516.872
3	8	0	686.686	526.515
2	8	0	659.271	534.517
1	8	0	632.889	542.729
0	8	0	603.614	551.965
0	7	0	592.712	526.332
0	6	0	579.456	500.45
0	5	0	567.35	474.975
0	4	0	554.685	448.533
0	3	0	542.865	426.353
0	2	0	530.011	397.452
0	1	0	518.615	375.64
