0	0	0	383.62	285.658
1	0	0	407.59	285.775
2	0	0	436.756	285.956
3	0	0	460.023	286.221
4	0	0	488.768	286.522
5	0	0	511.546	286.98
6	0	0	539.637	287.479
7	0	0	562.146	287.718
8	0	0	590.183	288.084
9	0	0	612.314	288.541
0	1	0	384.66	306.038
1	1	0	409.811	307.601
3	1	0	461.742	307.885
2	1	0	435.994	307.754
4	1	0	487.408	308.062
5	1	0	512.848	308.388
7	1	0	562.96	309.076
6	1	0	537.714	308.797
8	1	0	587.776	309.315
9	1	0	612.604	309.477
1	2	0	410.807	329.962
2	2	0	436.588	330.215
3	2	0	462.051	330.472
4	2	0	487.484	330.652
5	2	0	512.467	330.866
0	2	0	386.238	331.079
6	2	0	537.312	331.043
7	2	0	562.113	331.155
9	2	0	611.258	331.54
8	2	0	586.681	331.397
0	3	0	387.164	349.884
1	3	0	411.795	351.464
2	3	0	437.31	351.8
3	3	0	462.359	351.958
4	3	0	487.468	352.048
5	3	0	512.227	352.319
7	3	0	561.373	352.562
9	3	0	609.944	352.902
6	3	0	536.858	352.514
8	3	0	585.612	352.768
1	4	0	412.661	372.175
3	4	0	462.766	372.441
4	4	0	487.576	372.66
7	4	0	560.633	373.212
8	4	0	584.622	373.368
9	4	0	608.657	373.465
2	4	0	437.772	372.299
5	4	0	512.032	372.905
6	4	0	536.185	373.061
0	4	0	388.627	373.498
0	5	0	389.682	391.01
1	5	0	413.546	392.356
3	5	0	463.034	392.493
4	5	0	487.524	392.542
5	5	0	511.872	392.705
7	5	0	559.793	393.068
8	5	0	583.514	393.108
2	5	0	438.471	392.369
6	5	0	535.805	392.925
9	5	0	607.204	393.166
1	6	0	414.38	412.452
2	6	0	438.979	412.43
3	6	0	463.243	412.361
4	6	0	487.587	412.397
5	6	0	511.48	412.506
6	6	0	535.16	412.545
8	6	0	582.504	412.797
7	6	0	558.99	412.685
0	6	0	390.938	413.771
9	6	0	605.906	412.796
0	7	0	391.738	431.445
1	7	0	413.551	431.383
2	7	0	440.738	430.964
3	7	0	462.201	430.975
4	7	0	488.986	430.828
5	7	0	509.803	430.819
6	7	0	536.145	430.745
7	7	0	556.858	430.692
8	7	0	582.925	430.718
9	7	0	603.476	430.842

